ts_code,trade_date,pb
801710.SI,20240612,1.09
801710.SI,20240613,1.06
801710.SI,20240614,1.07
801710.SI,20240617,1.06
801710.SI,20240618,1.07
801710.SI,20240619,1.05
801710.SI,20240620,1.03
801710.SI,20240621,1.05
801710.SI,20240624,1.03
801710.SI,20240625,1.03
801710.SI,20240626,1.05
801710.SI,20240627,1.03
801710.SI,20240628,1.02
801710.SI,20240701,1.05
801710.SI,20240702,1.04
801710.SI,20240703,1.04
801710.SI,20240704,1.02
801710.SI,20240705,1.02
801710.SI,20240708,1.0
801710.SI,20240709,0.99
801710.SI,20240710,0.99
801710.SI,20240711,1.01
801710.SI,20240712,1.02
801710.SI,20240715,1.01
801710.SI,20240716,1.0
801710.SI,20240717,1.01
801710.SI,20240718,1.01
801710.SI,20240719,1.0
801710.SI,20240722,0.99
801710.SI,20240723,0.97
801710.SI,20240724,0.96
801710.SI,20240725,0.97
801710.SI,20240726,0.98
801710.SI,20240729,0.97
801710.SI,20240730,0.97
801710.SI,20240731,1.0
801710.SI,20240801,0.98
801710.SI,20240802,0.97
801710.SI,20240805,0.96
801710.SI,20240806,0.98
801710.SI,20240807,0.98
801710.SI,20240808,0.99
801710.SI,20240809,0.99
801710.SI,20240812,0.97
801710.SI,20240813,0.97
801710.SI,20240814,0.96
801710.SI,20240815,0.96
801710.SI,20240816,0.95
801710.SI,20240819,0.94
801710.SI,20240820,0.93
801710.SI,20240821,0.91
801710.SI,20240822,0.9
801710.SI,20240823,0.92
801710.SI,20240826,0.93
801710.SI,20240827,0.91
801710.SI,20240828,0.91
801710.SI,20240829,0.92
801710.SI,20240830,0.93
801710.SI,20240902,0.91
801710.SI,20240903,0.91
801710.SI,20240904,0.9
801710.SI,20240905,0.91
801710.SI,20240906,0.9
801710.SI,20240909,0.89
801710.SI,20240910,0.88
801710.SI,20240911,0.88
801710.SI,20240912,0.88
801710.SI,20240913,0.87
801710.SI,20240918,0.88
801710.SI,20240919,0.89
801710.SI,20240920,0.89
801710.SI,20240923,0.89
801710.SI,20240924,0.93
801710.SI,20240925,0.94
801710.SI,20240926,1.0
801710.SI,20240927,1.06
801710.SI,20240930,1.15
801710.SI,20241008,1.19
801710.SI,20241009,1.08
801710.SI,20241010,1.1
801710.SI,20241011,1.08
801710.SI,20241014,1.12
801710.SI,20241015,1.11
801710.SI,20241016,1.13
801710.SI,20241017,1.09
801710.SI,20241018,1.11
801710.SI,20241021,1.11
801710.SI,20241022,1.13
801710.SI,20241023,1.14
801710.SI,20241024,1.13
801710.SI,20241025,1.15
801710.SI,20241028,1.19
801710.SI,20241029,1.16
801710.SI,20241030,1.17
801710.SI,20241031,1.19
801710.SI,20241101,1.17
801710.SI,20241104,1.18
801710.SI,20241105,1.2
801710.SI,20241106,1.21
801710.SI,20241107,1.24
801710.SI,20241108,1.21
801710.SI,20241111,1.21
801710.SI,20241112,1.2
801710.SI,20241113,1.19
801710.SI,20241114,1.17
801710.SI,20241115,1.15
801710.SI,20241118,1.15
801710.SI,20241119,1.15
801710.SI,20241120,1.16
801710.SI,20241121,1.16
801710.SI,20241122,1.13
801710.SI,20241125,1.14
801710.SI,20241126,1.13
801710.SI,20241127,1.15
801710.SI,20241128,1.16
801710.SI,20241129,1.16
801710.SI,20241202,1.18
801710.SI,20241203,1.19
801710.SI,20241204,1.16
801710.SI,20241205,1.17
801710.SI,20241206,1.19
801710.SI,20241209,1.19
801710.SI,20241210,1.2
801710.SI,20241211,1.2
801710.SI,20241212,1.23
801710.SI,20241213,1.2
801710.SI,20241216,1.17
801710.SI,20241217,1.15
801710.SI,20241218,1.15
801710.SI,20241219,1.15
801710.SI,20241220,1.14
801710.SI,20241223,1.13
801710.SI,20241224,1.14
801710.SI,20241225,1.14
801710.SI,20241226,1.12
801710.SI,20241227,1.14
801710.SI,20241230,1.13
801710.SI,20241231,1.11
801710.SI,20250102,1.09
801710.SI,20250103,1.07
801710.SI,20250106,1.07
801710.SI,20250107,1.08
801710.SI,20250108,1.08
801710.SI,20250109,1.08
801710.SI,20250110,1.06
801710.SI,20250113,1.06
801710.SI,20250114,1.09
801710.SI,20250115,1.08
801710.SI,20250116,1.09
801710.SI,20250117,1.09
801710.SI,20250120,1.09
801710.SI,20250121,1.08
801710.SI,20250122,1.07
801710.SI,20250123,1.07
801710.SI,20250124,1.08
801710.SI,20250127,1.09
801710.SI,20250205,1.07
801710.SI,20250206,1.07
801710.SI,20250207,1.09
801710.SI,20250210,1.1
801710.SI,20250211,1.09
801710.SI,20250212,1.1
801710.SI,20250213,1.1
801710.SI,20250214,1.09
801710.SI,20250217,1.09
801710.SI,20250218,1.08
801710.SI,20250219,1.08
801710.SI,20250220,1.08
801710.SI,20250221,1.08
801710.SI,20250224,1.1
801710.SI,20250225,1.09
801710.SI,20250226,1.1
801710.SI,20250227,1.11
801710.SI,20250228,1.1
801710.SI,20250303,1.11
801710.SI,20250304,1.11
801710.SI,20250305,1.12
801710.SI,20250306,1.13
801710.SI,20250307,1.13
801710.SI,20250310,1.14
801710.SI,20250311,1.15
801710.SI,20250312,1.14
801710.SI,20250313,1.14
801710.SI,20250314,1.15
801710.SI,20250317,1.17
801710.SI,20250318,1.17
801710.SI,20250319,1.16
801710.SI,20250320,1.16
801710.SI,20250321,1.16
801710.SI,20250324,1.15
801710.SI,20250325,1.14
801710.SI,20250326,1.14
801710.SI,20250327,1.14
801710.SI,20250328,1.13
801710.SI,20250331,1.12
801710.SI,20250401,1.12
801710.SI,20250402,1.12
801710.SI,20250403,1.13
801710.SI,20250407,1.04
801710.SI,20250408,1.07
801710.SI,20250409,1.1
801710.SI,20250410,1.11
801710.SI,20250411,1.1
801710.SI,20250414,1.1
801710.SI,20250415,1.1
801710.SI,20250416,1.09
801710.SI,20250417,1.1
801710.SI,20250418,1.1
801710.SI,20250421,1.11
801710.SI,20250422,1.12
801710.SI,20250423,1.11
801710.SI,20250424,1.1
801710.SI,20250425,1.1
801710.SI,20250428,1.08
801710.SI,20250429,1.1
801710.SI,20250430,1.09
801710.SI,20250506,1.1
801710.SI,20250507,1.11
801710.SI,20250508,1.12
801710.SI,20250509,1.11
801710.SI,20250512,1.12
801710.SI,20250513,1.12
801710.SI,20250514,1.12
801710.SI,20250515,1.11
801710.SI,20250516,1.11
801710.SI,20250519,1.12
801710.SI,20250520,1.12
801710.SI,20250521,1.12
801710.SI,20250522,1.11
801710.SI,20250523,1.1
801710.SI,20250526,1.1
801710.SI,20250527,1.1
801710.SI,20250528,1.1
801710.SI,20250529,1.11
801710.SI,20250530,1.1
801710.SI,20250603,1.1
801710.SI,20250604,1.11
801710.SI,20250605,1.1
801710.SI,20250606,1.11
801710.SI,20250609,1.11
801710.SI,20250610,1.1
801710.SI,20250611,1.1
801710.SI,20250612,1.1
801710.SI,20250613,1.08
801710.SI,20250616,1.08
801710.SI,20250617,1.09
801710.SI,20250618,1.07
801710.SI,20250619,1.06
801710.SI,20250620,1.07
801710.SI,20250623,1.07
801710.SI,20250624,1.09
801710.SI,20250625,1.1
801710.SI,20250626,1.1
801710.SI,20250627,1.1
801710.SI,20250630,1.11
801710.SI,20250701,1.12
801710.SI,20250702,1.13
801710.SI,20250703,1.14
801710.SI,20250704,1.14
801710.SI,20250707,1.16
801710.SI,20250708,1.18
801710.SI,20250709,1.18
801710.SI,20250710,1.19
801710.SI,20250711,1.18
801710.SI,20250714,1.19
801710.SI,20250715,1.17
801710.SI,20250716,1.17
801710.SI,20250717,1.18
801710.SI,20250718,1.18
801710.SI,20250721,1.25
801710.SI,20250722,1.31
801710.SI,20250723,1.28
801710.SI,20250724,1.3
801710.SI,20250725,1.28
801710.SI,20250728,1.28
801710.SI,20250729,1.28
801710.SI,20250730,1.28
801710.SI,20250731,1.25
801710.SI,20250801,1.25
801710.SI,20250804,1.24
801710.SI,20250805,1.25
801710.SI,20250806,1.25
801710.SI,20250807,1.25
801710.SI,20250808,1.26
801710.SI,20250811,1.28
801710.SI,20250812,1.27
801710.SI,20250813,1.28
801710.SI,20250814,1.27
801710.SI,20250815,1.29
801710.SI,20250818,1.31
801710.SI,20250819,1.3
801710.SI,20250820,1.31
801710.SI,20250821,1.31
801710.SI,20250822,1.33
801710.SI,20250825,1.36
801710.SI,20250826,1.36
801710.SI,20250827,1.31
801710.SI,20250828,1.33
801710.SI,20250829,1.34
801710.SI,20250901,1.34
801710.SI,20250902,1.31
801710.SI,20250903,1.29
801710.SI,20250904,1.28
801710.SI,20250905,1.3
801710.SI,20250908,1.32
801710.SI,20250909,1.32
801710.SI,20250910,1.33
801710.SI,20250911,1.35
801710.SI,20250912,1.34
801710.SI,20250915,1.34
801710.SI,20250916,1.34
801710.SI,20250917,1.34
801710.SI,20250918,1.33
801710.SI,20250919,1.34
801710.SI,20250922,1.33
801710.SI,20250923,1.32
801710.SI,20250924,1.33
801710.SI,20250925,1.33
801710.SI,20250926,1.32
801710.SI,20250929,1.33
801710.SI,20250930,1.33
801710.SI,20251009,1.34
801710.SI,20251010,1.37
801710.SI,20251013,1.35
801710.SI,20251014,1.35
801710.SI,20251015,1.37
801710.SI,20251016,1.34
801710.SI,20251017,1.31
801710.SI,20251020,1.32
801710.SI,20251021,1.34
801710.SI,20251022,1.34
801710.SI,20251023,1.32
801710.SI,20251024,1.33
801710.SI,20251027,1.34
801710.SI,20251028,1.35
801710.SI,20251029,1.36
801710.SI,20251030,1.34
801710.SI,20251031,1.34
801710.SI,20251103,1.34
801710.SI,20251104,1.33
801710.SI,20251105,1.34
801710.SI,20251106,1.34
801710.SI,20251107,1.36
801710.SI,20251110,1.36
801710.SI,20251111,1.37
801710.SI,20251112,1.36
801710.SI,20251113,1.38
801710.SI,20251114,1.37
801710.SI,20251117,1.36
801710.SI,20251118,1.34
801710.SI,20251119,1.32
801710.SI,20251120,1.34
801710.SI,20251121,1.3
801710.SI,20251124,1.3
801710.SI,20251125,1.32
801710.SI,20251126,1.32
801710.SI,20251127,1.31
801710.SI,20251128,1.32
801710.SI,20251201,1.34
801710.SI,20251202,1.34
801710.SI,20251203,1.33
801710.SI,20251204,1.32
801710.SI,20251205,1.34
801710.SI,20251208,1.34
801710.SI,20251209,1.33
801710.SI,20251210,1.33
801710.SI,20251211,1.32
801710.SI,20251212,1.32
801710.SI,20251215,1.33
801710.SI,20251216,1.31
801710.SI,20251217,1.32
801710.SI,20251218,1.32
801710.SI,20251219,1.33
801710.SI,20251222,1.34
801710.SI,20251223,1.35
801710.SI,20251224,1.38
801710.SI,20251225,1.39
801710.SI,20251226,1.39
801710.SI,20251229,1.37
801710.SI,20251230,1.37
801710.SI,20251231,1.37
801720.SI,20221010,0.83
801720.SI,20221011,0.83
801720.SI,20221012,0.84
801720.SI,20221013,0.84
801720.SI,20221014,0.85
801720.SI,20221017,0.86
801720.SI,20221018,0.85
801720.SI,20221019,0.85
801720.SI,20221020,0.84
801720.SI,20221021,0.86
801720.SI,20221024,0.84
801720.SI,20221025,0.85
801720.SI,20221026,0.85
801720.SI,20221027,0.85
801720.SI,20221028,0.83
801720.SI,20221031,0.8
801720.SI,20221101,0.82
801720.SI,20221102,0.82
801720.SI,20221103,0.82
801720.SI,20221104,0.83
801720.SI,20221107,0.84
801720.SI,20221108,0.84
801720.SI,20221109,0.84
801720.SI,20221110,0.84
801720.SI,20221111,0.86
801720.SI,20221114,0.86
801720.SI,20221115,0.87
801720.SI,20221116,0.86
801720.SI,20221117,0.86
801720.SI,20221118,0.85
801720.SI,20221121,0.85
801720.SI,20221122,0.88
801720.SI,20221123,0.89
801720.SI,20221124,0.88
801720.SI,20221125,0.9
801720.SI,20221128,0.89
801720.SI,20221129,0.92
801720.SI,20221130,0.91
801720.SI,20221201,0.9
801720.SI,20221202,0.9
801720.SI,20221205,0.95
801720.SI,20221206,0.93
801720.SI,20221207,0.92
801720.SI,20221208,0.92
801720.SI,20221209,0.91
801720.SI,20221212,0.9
801720.SI,20221213,0.9
801720.SI,20221214,0.89
801720.SI,20221215,0.89
801720.SI,20221216,0.89
801720.SI,20221219,0.86
801720.SI,20221220,0.86
801720.SI,20221221,0.85
801720.SI,20221222,0.84
801720.SI,20221223,0.84
801720.SI,20221226,0.84
801720.SI,20221227,0.85
801720.SI,20221228,0.84
801720.SI,20221229,0.83
801720.SI,20221230,0.84
801720.SI,20230103,0.86
801720.SI,20230104,0.87
801720.SI,20230105,0.87
801720.SI,20230106,0.87
801720.SI,20230109,0.87
801720.SI,20230110,0.86
801720.SI,20230111,0.86
801720.SI,20230112,0.85
801720.SI,20230113,0.86
801720.SI,20230116,0.86
801720.SI,20230117,0.86
801720.SI,20230118,0.86
801720.SI,20230119,0.87
801720.SI,20230120,0.89
801720.SI,20230130,0.89
801720.SI,20230131,0.9
801720.SI,20230201,0.91
801720.SI,20230202,0.91
801720.SI,20230203,0.9
801720.SI,20230206,0.9
801720.SI,20230207,0.91
801720.SI,20230208,0.9
801720.SI,20230209,0.91
801720.SI,20230210,0.91
801720.SI,20230213,0.92
801720.SI,20230214,0.92
801720.SI,20230215,0.91
801720.SI,20230216,0.9
801720.SI,20230217,0.89
801720.SI,20230220,0.92
801720.SI,20230221,0.93
801720.SI,20230222,0.93
801720.SI,20230223,0.92
801720.SI,20230224,0.92
801720.SI,20230227,0.91
801720.SI,20230228,0.92
801720.SI,20230301,0.94
801720.SI,20230302,0.95
801720.SI,20230303,0.97
801720.SI,20230306,0.97
801720.SI,20230307,0.96
801720.SI,20230308,0.97
801720.SI,20230309,0.96
801720.SI,20230310,0.95
801720.SI,20230313,0.97
801720.SI,20230314,0.96
801720.SI,20230315,0.99
801720.SI,20230316,0.98
801720.SI,20230317,1.0
801720.SI,20230320,0.99
801720.SI,20230321,0.98
801720.SI,20230322,0.99
801720.SI,20230323,1.0
801720.SI,20230324,0.98
801720.SI,20230327,0.97
801720.SI,20230328,0.96
801720.SI,20230329,0.94
801720.SI,20230330,0.94
801720.SI,20230331,0.93
801720.SI,20230403,0.95
801720.SI,20230404,0.98
801720.SI,20230406,0.98
801720.SI,20230407,0.97
801720.SI,20230410,0.98
801720.SI,20230411,0.98
801720.SI,20230412,0.99
801720.SI,20230413,1.0
801720.SI,20230414,1.01
801720.SI,20230417,1.03
801720.SI,20230418,1.02
801720.SI,20230419,1.0
801720.SI,20230420,1.02
801720.SI,20230421,1.0
801720.SI,20230424,0.99
801720.SI,20230425,0.98
801720.SI,20230426,0.97
801720.SI,20230427,0.98
801720.SI,20230428,1.0
801720.SI,20230504,1.01
801720.SI,20230505,1.01
801720.SI,20230508,1.02
